"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"1969","gene-ACX60_RS10015_ACX60_RS10015",0.964324084902981,0.0356759150970193,0.931038083189966,0.929401626281564,"D Over L",28.4870255213823,21.5297829501055,15.996111005867,18.048650911542,28.9704631702143,14.3312826848797
"1970","gene-ACX60_RS10020_ACX60_RS10020",0.910568141589363,0.0894318584106368,0.595790264574856,0.567952411354148,"D Over L",11.9945370616347,7.17659431670185,3.55469133463711,4.16507328727893,2.69492680653157,6.03422428837038
"1971","gene-ACX60_RS10025_ACX60_RS10025",0.769878392032383,0.230121607967617,2.30575004189666,2.56546635172754,"D Over L",3.74829283176084,4.10091103811534,0,2.77671552485262,12.127170629392,5.27994625232408
"1972","gene-ACX60_RS10030_ACX60_RS10030",0.997812800735385,0.00218719926461541,0.50140648903871,0.441346933475877,"D Over L",2.2489756990565,7.17659431670185,3.55469133463711,0,2.69492680653157,3.01711214418519
"1973","gene-ACX60_RS10035_ACX60_RS10035",1,1.76836369626109e-16,0.48733928583097,0.355774550017583,"D Over L",2.2489756990565,2.05045551905767,1.77734566731855,1.38835776242631,0,0.754278036046298
"1974","gene-ACX60_RS10040_ACX60_RS10040",1,1.87714203941682e-17,0.881737340612974,0.87850419884792,"D Over L",17.991805592452,21.5297829501055,17.7734566731855,20.8253664363946,18.1907559440881,11.3141705406945
"1975","gene-ACX60_RS10045_ACX60_RS10045",1,2.87472086107864e-17,1.05107843968706,1.05625539578042,"D Over L",5.24760996446517,3.07568327858651,7.10938266927422,2.77671552485262,6.73731701632892,6.78850232441668
"1976","gene-ACX60_RS10050_ACX60_RS10050",0.999999999999999,1.41624550374555e-15,0.712232051114317,0.709245407445624,"D Over L",53.2257582110039,53.3118434954994,44.4336416829639,38.8740173479367,28.9704631702143,39.2224578744075
"1977","gene-ACX60_RS10055_ACX60_RS10055",0.953258922774303,0.0467410772256973,1.26936931099409,1.28146383364358,"D Over L",17.991805592452,13.3279608738749,3.55469133463711,20.8253664363946,14.8220974359236,9.05133643255557
"1978","gene-ACX60_RS10060_ACX60_RS10060",0.999611823026432,0.00038817697356774,1.1142804979027,1.13438288359112,"D Over L",2.2489756990565,3.07568327858651,3.55469133463711,0,4.04239020979735,6.03422428837038
"1979","gene-ACX60_RS10065_ACX60_RS10065",1,2.50107108322142e-17,0.908145072938959,0.901544733864274,"D Over L",8.24624422987384,8.20182207623068,5.33203700195566,6.94178881213154,7.41104871796181,5.27994625232408
"1980","gene-ACX60_RS10070_ACX60_RS10070",1,4.88706513847781e-17,0.70661752796837,0.675519703359798,"D Over L",2.99863426540867,8.20182207623068,3.55469133463711,4.16507328727893,2.02119510489867,3.77139018023149
"1981","gene-ACX60_RS10075_ACX60_RS10075",1,1.07555955399324e-16,1.18174426809262,1.36798929360041,"D Over L",1.49931713270433,0,0,1.38835776242631,0.673731701632892,0
"1982","gene-ACX60_RS10080_ACX60_RS10080",0.999999999999999,7.04600291769639e-16,0.68056791679886,0.0384783818131605,"D Over L",0.749658566352167,0,0,0,0,0
"1983","gene-ACX60_RS10085_ACX60_RS10085",1,4.51553095784255e-17,0.795133431991653,0.774359666495287,"D Over L",7.49658566352167,6.15136655717301,1.77734566731855,2.77671552485262,5.38985361306313,3.77139018023149
"1984","gene-ACX60_RS10090_ACX60_RS10090",0.769424175727109,0.230575824272891,2.71759561701795,4.47772617222502,"D Over L",1.49931713270433,0,0,0,6.06358531469602,0.754278036046298
"1985","gene-ACX60_RS10095_ACX60_RS10095",0.467471767663925,0.532528232336075,0.780596877989127,0.780168266388493,"D Over L",250.385961161624,306.543100099122,245.273702089961,262.399617098572,183.928754545779,179.518172579019
"1986","gene-ACX60_RS10100_ACX60_RS10100",1,1.75631205691127e-17,0.963916382554041,0.962213917270654,"D Over L",11.2448784952825,11.2775053548172,10.6640740039113,5.55343104970524,12.8009023310249,13.5770046488334
"1987","gene-ACX60_RS10105_ACX60_RS10105",NA,NA,0.629276102020804,0.628057480941047,"D Over L",194.161568685211,159.935530486498,122.63685104498,87.4665390328575,101.059755244934,110.878871298806
"1988","gene-ACX60_RS10110_ACX60_RS10110",1,5.18667696315689e-17,0.820491353096796,0.814641478800988,"D Over L",20.2407812915085,15.3784163929325,12.4414196712299,18.048650911542,12.8009023310249,8.29705839650927
"1989","gene-ACX60_RS10115_ACX60_RS10115",1,2.77382489911054e-17,1.22847667460504,1.25084337957426,"D Over L",5.24760996446517,7.17659431670185,3.55469133463711,5.55343104970524,5.38985361306313,9.05133643255557
"1990","gene-ACX60_RS10120_ACX60_RS10120",1,1.47353437252732e-16,1.27215191541614,1.81920371767665,"D Over L",0.749658566352167,0,0,1.38835776242631,0,0
"1991","gene-ACX60_RS10125_ACX60_RS10125",1,2.19710152677096e-17,1.274177697308,1.29623100641701,"D Over L",8.99590279622601,5.12613879764418,5.33203700195566,11.1068620994105,8.0847804195947,6.03422428837038
"1992","gene-ACX60_RS10130_ACX60_RS10130",1,2.34185484339978e-17,1.08987291810406,1.09750430658554,"D Over L",9.74556136257817,5.12613879764418,3.55469133463711,6.94178881213154,8.75851212122759,4.52566821627778
"1993","gene-ACX60_RS10135_ACX60_RS10135",1,8.35533120827687e-17,1.30885461313052,1.57703422054357,"D Over L",0.749658566352167,1.02522775952884,0,1.38835776242631,0.673731701632892,0.754278036046298
"1994","gene-ACX60_RS10145_ACX60_RS10145",0.947775307635811,0.0522246923641885,0.862470578497671,0.862306182888649,"D Over L",616.219341541481,312.694466656295,382.129318473489,474.818354749798,307.221655944599,348.476452653389
"1995","gene-ACX60_RS10150_ACX60_RS10150",1,6.60675751075834e-17,1.46237657199946,1.52052582546376,"D Over L",2.99863426540867,4.10091103811534,5.33203700195566,5.55343104970524,8.0847804195947,5.27994625232408
"1996","gene-ACX60_RS10155_ACX60_RS10155",1,3.35488969537364e-17,1.05858819181149,1.0714579461652,"D Over L",1.49931713270433,2.05045551905767,3.55469133463711,4.16507328727893,2.69492680653157,0.754278036046298
"1997","gene-ACX60_RS10170_ACX60_RS10170",0.901676185587046,0.0983238144129535,0.769763922825491,0.76411156223998,"D Over L",35.2339526185519,14.3531886334037,14.2187653385484,11.1068620994105,19.5382193473539,18.1026728651111
"1998","gene-ACX60_RS10175_ACX60_RS10175",0.561936754667054,0.438063245332946,0.546100429347206,0.535544081936951,"D Over L",36.7332697512562,16.4036441524614,14.2187653385484,13.8835776242631,10.1059755244934,12.0684485767408
"1999","gene-ACX60_RS10180_ACX60_RS10180",0.999999999999999,1.48572564267958e-15,0.58985069708658,0.578416932132271,"D Over L",22.489756990565,19.4793274310479,14.2187653385484,12.4952198618368,9.43224382286048,10.5598925046482
"2000","gene-ACX60_RS10185_ACX60_RS10185",0.70308754135693,0.29691245864307,0.542665680373433,0.523617667420392,"D Over L",21.7400984242128,12.302733114346,3.55469133463711,5.55343104970524,8.0847804195947,6.03422428837038
"2001","gene-ACX60_RS10190_ACX60_RS10190",0.878691902628218,0.121308097371782,0.691819612248225,0.681495716299024,"D Over L",23.2394155569172,16.4036441524614,7.10938266927422,8.33014657455785,11.4534389277592,12.0684485767408
"2002","gene-ACX60_RS10195_ACX60_RS10195",1,6.16079043970939e-18,0.99807044302341,0.998059180211857,"D Over L",102.703223590247,76.8920819646627,88.8672833659277,95.7966856074153,86.911389510643,85.2334180732316
"2003","gene-ACX60_RS10200_ACX60_RS10200",0.899799837411778,0.100200162588222,0.813583226890125,0.813531420249643,"D Over L",2029.32573911532,1501.95866770974,2107.93196143981,1811.80687996633,1254.48842844044,1521.37879870538
"2004","gene-ACX60_RS10205_ACX60_RS10205",1,4.43889057758439e-18,0.942189163379576,0.942054852215064,"D Over L",226.396887038354,215.297829501055,232.832282418731,188.816655689978,226.373851748652,220.249186525519
"2005","gene-ACX60_RS10210_ACX60_RS10210",0.966737771007753,0.0332622289922474,0.990243470684762,0.99019933410949,"D Over L",117.69639491729,155.834619448383,72.8711723600607,111.068620994105,129.356486713515,102.581812902296
"2006","gene-ACX60_RS10215_ACX60_RS10215",0.893595131183087,0.106404868816913,1.14651248562431,1.14716434614623,"D Over L",75.7155152015689,107.648914750528,168.847838395263,105.515189944399,140.136193939641,158.398387569722
"2007","gene-ACX60_RS10220_pyrF",0.969362853935123,0.0306371460648766,0.953125185935194,0.953040829076311,"D Over L",371.830648910675,250.155573325036,248.828393424598,255.457828286441,267.471485548258,306.991160670843
"2008","gene-ACX60_RS10225_ACX60_RS10225",5.25474785906255e-09,0.999999994745252,0.474327380148152,0.474245509350729,"D Over L",3736.2982946992,3240.74494787065,3085.47207846501,2128.35244979953,1053.71638135384,1590.0180999856
"2009","gene-ACX60_RS10230_ACX60_RS10230",NA,NA,0.650694829484827,0.65063297402104,"D Over L",3396.70296414167,3005.96779093855,2447.40498389765,2238.03271303121,1483.55720699563,2036.550697325
"2010","gene-ACX60_RS10235_rpsA",0.25875071226589,0.74124928773411,1.57573279016833,1.57574586025228,"D Over L",21622.4020292956,20417.4108310168,26994.3259952342,25977.5620927587,43044.7184173254,39757.9952800003
"2011","gene-ACX60_RS10240_cmk",0.965647601754021,0.0343523982459794,0.872728799393101,0.872634176091976,"D Over L",967.059550594296,572.07708981709,568.750613541937,572.003398119639,685.858872262284,581.548365791695
"2012","gene-ACX60_RS10245_ACX60_RS10245",0.739640307030051,0.260359692969949,0.590540296305173,0.589152630912758,"D Over L",255.633571126089,117.901192345816,88.8672833659277,130.505629668073,55.91973123553,85.9876961092779
"2013","gene-ACX60_RS10250_tadA",0.946380911681333,0.0536190883186673,1.13727256156215,1.13805719923145,"D Over L",74.9658566352167,94.3209538766529,104.863394371795,99.9617588946942,87.5851212122759,124.455875947639
"2014","gene-ACX60_RS10255_ACX60_RS10255",NA,NA,1.27355091339094,1.27370393610288,"D Over L",804.383641695875,969.865460514278,1027.30579571012,1180.10409806236,1203.28481911634,1184.97079462873
"2015","gene-ACX60_RS10260_ung",0.872206652371416,0.127793347628584,1.13635308961711,1.136524469279,"D Over L",318.604890699671,430.595659002111,497.656786849195,423.449117540024,502.603849418137,491.03500146614
"2016","gene-ACX60_RS10265_ACX60_RS10265",0.977315633502479,0.0226843664975215,0.979131932961258,0.979111484791278,"D Over L",321.60352496508,659.221449377041,618.516292226857,576.168471406918,446.684118182607,543.080185953334
"2017","gene-ACX60_RS10270_gspK",0.983998870382978,0.0160011296170216,1.02989087104864,1.02998681843288,"D Over L",131.939907677981,166.086897043671,190.175986403085,180.48650911542,161.695608391894,160.661221677861
"2018","gene-ACX60_RS10275_gspJ",0.996371260605538,0.00362873939446205,1.03227457032623,1.03250017911802,"D Over L",81.7127837323862,55.3622990145571,87.0899376986092,81.9131079831522,74.1104871796181,75.4278036046297
"2019","gene-ACX60_RS10280_gspI",1,1.93852235591035e-17,1.15908628015507,1.16148877632876,"D Over L",28.4870255213823,37.9334271025669,37.3242590136896,43.0390906352156,39.7501703963406,37.7139018023149
"2020","gene-ACX60_RS10285_ACX60_RS10285",0.966661467866701,0.033338532133299,0.876404121195957,0.875274561037403,"D Over L",38.9822454503127,73.8163986860762,58.6524070215123,51.3692372097734,45.1400240094037,53.5537405592871
"2021","gene-ACX60_RS10290_ACX60_RS10290",1,4.16880167722981e-18,0.94761199852244,0.94751748123347,"D Over L",284.120596647471,298.341278022891,286.152652438287,247.127681711883,287.009704895612,288.888487805732
"2022","gene-ACX60_RS10295_ACX60_RS10295",0.998975679716135,0.00102432028386533,0.932741246066519,0.932660948870276,"D Over L",452.793774076709,451.100214192688,408.789503483268,412.342255440614,382.00587482585,429.93848054639
"2023","gene-ACX60_RS10300_ACX60_RS10300",0.584880712057957,0.415119287942043,1.30239964560457,1.30420078104645,"D Over L",69.7182466707515,97.3966371552394,95.9766660352019,123.563840855941,119.250511189022,100.318978794158
"2024","gene-ACX60_RS10305_ACX60_RS10305",1,5.97174775679805e-18,1.02895908989609,1.02907293078373,"D Over L",116.197077784586,145.582341853095,136.855616383529,134.670702955352,136.767535431477,138.787158632519
"2025","gene-ACX60_RS10310_kdsB",0.294476543475723,0.705523456524277,0.838277749161337,0.838071657164825,"D Over L",434.801968484257,403.939737254361,391.016046810082,358.196302705988,299.810607226637,372.613349806871
"2026","gene-ACX60_RS10315_lpxK",0.97917360891754,0.0208263910824603,0.940942259305607,0.940823906969571,"D Over L",241.390058365398,302.442189061007,238.164319420686,247.127681711883,222.331461538854,266.260146724343
"2027","gene-ACX60_RS10320_msbA",0.937829787230764,0.0621702127692356,0.901976934786665,0.901933127853425,"D Over L",1063.01584708737,1233.34899471319,1210.37239944394,1120.40471427803,972.868577157896,1069.56625511365
"2028","gene-ACX60_RS10325_ACX60_RS10325",0.945685940973344,0.0543140590266561,0.90271708168641,0.902325621951371,"D Over L",173.920787393703,130.203925460162,85.3125920312906,105.515189944399,101.059755244934,144.821382920889
"2029","gene-ACX60_RS10330_ACX60_RS10330",1,2.24219378447356e-17,0.900195052176664,0.899822688378512,"D Over L",140.935810474207,140.45620305545,138.632962050847,134.670702955352,116.55558438249,126.718710055778
"2030","gene-ACX60_RS10335_ACX60_RS10335",0.405830245889718,0.594169754110282,1.1416968754555,1.14186437382887,"D Over L",430.304017086144,397.788370697188,497.656786849195,488.701932374061,497.887727506707,527.240347196362
"2031","gene-ACX60_RS10340_ACX60_RS10340",0.872122063859663,0.127877936140337,1.09212000702056,1.09222294600585,"D Over L",451.294456944005,435.721797799755,515.430243522381,465.099850412814,547.743873427541,518.943288799853
"2032","gene-ACX60_RS10345_rsmG",0.227161121038926,0.772838878961074,1.39319244221758,1.39402720016852,"D Over L",252.63493686068,222.474423817757,263.047158763146,255.457828286441,400.196630769938,373.367627842917
"2033","gene-ACX60_RS10350_ACX60_RS10350",0.874799980438888,0.125200019561112,1.12204749256431,1.12225858004897,"D Over L",257.132888258793,268.609672996555,380.351972806171,327.652431932609,342.255704429509,346.967896581297
"2034","gene-ACX60_RS10355_ACX60_RS10355",1,3.88849193166015e-18,1.00902988198802,1.00904068076356,"D Over L",426.555724254383,411.116331571063,472.773947506736,415.118970965466,456.116362005468,451.058265555686
"2035","gene-ACX60_RS10360_ACX60_RS10360",0.568944475239696,0.431055524760304,0.769365471206067,0.769331622018023,"D Over L",4173.34923888251,3006.99301869807,3497.81627328292,3182.1159914811,2432.17144289474,2600.75066828763
"2036","gene-ACX60_RS10365_ACX60_RS10365",0.979045715694275,0.0209542843057246,0.864181435630485,0.864158059982698,"D Over L",2614.05942087001,2988.53891902656,3503.14831028487,3647.21584189391,1950.45327622722,2271.1311665354
"2037","gene-ACX60_RS10370_fba",0.974434698383385,0.0255653016166149,1.13843238910103,1.13844195687927,"D Over L",6590.2484568019,6890.5557717933,9194.20913703888,9411.67727148795,7577.46044826513,8825.05302174168
"2038","gene-ACX60_RS10375_ACX60_RS10375",0.955621669068016,0.0443783309319835,0.620950505425326,0.620543246292018,"D Over L",1103.49740967039,124.052558902989,231.054936751412,291.555130109525,293.747021911941,319.81388728363
"2039","gene-ACX60_RS10380_ACX60_RS10380",0.726668265441807,0.273331734558193,1.20538904303308,1.20545982260258,"D Over L",1485.07361994364,1189.26420105345,1873.32233335376,1885.38984137493,1815.03320419901,1781.60472114135
"2040","gene-ACX60_RS10385_ACX60_RS10385",0.962457013579428,0.0375429864205723,1.10106207475962,1.10130082033374,"D Over L",183.666348756281,278.861950591843,200.840060406997,230.467388562767,245.912071096005,254.191698147602
"2041","gene-ACX60_RS10390_ACX60_RS10390",0.490192695903874,0.509807304096126,1.41098055458742,1.41432121849053,"D Over L",64.4706367062864,62.538893331259,65.7617896907865,61.0877415467576,110.491999067794,101.073256830204
"2042","gene-ACX60_RS10395_ACX60_RS10395",0.967627492112127,0.0323725078878728,1.00646799091697,1.00647718415221,"D Over L",248.136985462567,303.467416820535,550.977156868752,355.419587181135,334.170924009914,420.132866077788
"2043","gene-ACX60_RS10400_ACX60_RS10400",0.938327758243254,0.0616722417567456,0.880379868654534,0.88000018168303,"D Over L",161.176591765716,208.121235184354,124.414196712299,155.496069391747,114.534389277592,164.432611858093
"2044","gene-ACX60_RS10405_ACX60_RS10405",0.853980359067189,0.146019640932811,1.2581361103102,1.26277898956118,"D Over L",16.4924884597477,29.7316050263362,40.8789503483268,30.5438707733788,35.7077801865433,43.7481260906853
"2045","gene-ACX60_RS10410_sstT",NA,NA,1.39864527679826,1.39894582318635,"D Over L",609.472414444312,608.985289160128,860.23530298218,891.32568347769,999.144113521578,1017.52107062646
"2046","gene-ACX60_RS10415_ACX60_RS10415",0.61409771262483,0.38590228737517,1.3035288791851,1.30492678791058,"D Over L",95.9562964930774,112.775053548172,131.523579381573,123.563840855941,183.928754545779,136.52432452438
"2047","gene-ACX60_RS10420_ACX60_RS10420",NA,NA,1.39997539241477,1.40163070847744,"D Over L",103.452882156599,104.573231471941,170.625184062581,181.874866877846,167.085462004957,181.781006687158
