"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS00615_ACX60_RS00615",20.8361397374186,-0.242809429253006,0.516291406277255,-0.470295314430654,0.638144044622737,0.883414598022039,11.2514050299412,15.3721044207355,31.9873883064536,24.9989560654235,19.5431103869572,21.8638742150007
"gene-ACX60_RS00630_ACX60_RS00630",60.712191766283,-0.143464195497299,0.373352511595293,-0.384259355546566,0.700786229386376,0.912649593652815,43.5054327824394,50.2155411077359,81.7455478942702,52.7755739158941,73.4551390406321,62.5759158567262
"gene-ACX60_RS00635_ACX60_RS00635",22.9715636383622,-0.469812835259117,0.597095874182084,-0.786829813390818,0.431381498483514,0.788281431912407,21.0026227225569,11.272876575206,26.6561569220446,9.7218162476647,26.9560143268375,42.2198950358635
"gene-ACX60_RS00640_ACX60_RS00640",431.825945172312,-0.498130228159831,0.274521202013706,-1.81454191700269,0.0695943354668139,0.393060965101301,287.285875097832,364.831278252122,424.721433624578,433.315238467341,574.163105161638,506.638740430361
"gene-ACX60_RS00645_ACX60_RS00645",211.596840803096,-0.187330432821502,0.25181014932004,-0.743935196128307,0.456915681117028,0.803610474245299,210.776320894232,214.184654928914,167.045250044813,229.157097266382,210.930812107503,237.486909576732
"gene-ACX60_RS00650_parE",1153.21574918817,-0.238951838638501,0.314632653441314,-0.759462935664658,0.4475756778053,0.795962665889439,693.086549844379,1154.95744547793,1327.47661471782,1376.33141449082,1211.67284399134,1155.76962660676
"gene-ACX60_RS00655_ACX60_RS00655",56.4284921800276,-0.336070976449913,0.381015914495112,-0.882039210606844,0.377755603549439,0.755696619032948,39.7549644391256,40.9922784552946,71.0830851254523,55.5532357009411,76.1507404733158,55.0366488860363
"gene-ACX60_RS00660_alc",88.4236224941998,-0.138826311729325,0.282553246706546,-0.491327965073807,0.623194503836189,0.87527396708535,82.5103035529022,89.1582056402658,79.9684707661339,104.162316939265,90.3026479949055,84.4397900717269
"gene-ACX60_RS00665_hpxO",24.7410547808429,-0.0831866735577977,0.422263035121837,-0.197002026317069,0.843825952085673,0.96494545661508,26.2532784031962,27.6697879573239,17.7707712813631,22.2212942803765,29.6516157595212,24.8795810032767
"gene-ACX60_RS00670_ACX60_RS00670",445.953397849362,-1.07560545507721,0.410760314315833,-2.61857199342334,0.00882986573032068,0.163420438055012,370.546272319397,252.102512500062,238.128335170265,308.320458140223,803.963127297927,702.659681668299
"gene-ACX60_RS00675_ACX60_RS00675",136.821315958978,0.446882072543296,0.284552144449524,1.5704751528329,0.11630461054529,0.488718334604167,170.271262786444,160.894692937031,140.389093122768,137.494258359829,95.0199505021021,116.858638045693
"gene-ACX60_RS00680_uraH",21.7272308502235,0.619053244793943,0.433195570665178,1.42903872226435,0.152993104203354,0.541325601048926,24.7530910658707,29.7194018800886,24.8790797939083,13.8883089252353,17.5214093124444,19.6020941237937
"gene-ACX60_RS00685_uraD",16.6863792983534,0.205422364706266,0.471629362692151,0.435558896362338,0.663156798581342,0.897387658822671,16.5020607105805,16.3969113821178,21.3249255376357,13.8883089252353,16.1736085961025,15.8324606384488
"gene-ACX60_RS00690_puuE",57.5201976521405,-0.35429853613343,0.332732431272268,-1.06481515726826,0.28695958464796,0.690815474732771,43.5054327824394,45.0915063008241,63.9747766129071,70.8303755187,60.6510322353843,61.0680624625882
"gene-ACX60_RS00695_ACX60_RS00695",13803.0316987513,-0.187209943711561,0.329202835891766,-0.56867658264375,0.56957564247327,0.85661490756366,9915.48820605286,12763.9707040174,16047.0064670709,19457.5208042546,10840.3611615377,13793.8428495742
"gene-ACX60_RS00700_ACX60_RS00700",857.199679198278,0.249062332167919,0.224419414058117,1.1098074255885,0.267082018812197,0.678646334838751,1014.12664003203,876.209951981922,900.978103965109,865.241646042158,705.573675004971,781.068058163474
"gene-ACX60_RS00705_ACX60_RS00705",2213.18412478768,0.19792964809565,0.271149056994413,0.729966204897139,0.465410842276125,0.808016955195067,2149.76845438744,2297.61720741926,2646.06784379496,2613.77973972928,1722.48931548491,1849.38218791023
"gene-ACX60_RS00710_dsbD",1158.43151687468,0.280740765394048,0.259821409804925,1.08051436409659,0.279913193864512,0.682908218087334,1017.87710837535,1410.13437886213,1384.34308281818,1201.33872203285,945.482202513824,991.413606645722
"gene-ACX60_RS00715_ACX60_RS00715",158.401992446993,-0.117607939988741,0.327271684912696,-0.359358738963666,0.719326737492851,0.916640166122329,100.512551600808,189.589287855738,167.045250044813,156.937890855159,164.431687393709,171.89528693173
"gene-ACX60_RS00720_ACX60_RS00720",550.771502270404,1.21942320270512,0.410839946955124,2.96812228641027,0.00299625100976879,0.0984400585891126,1234.65417861888,636.405123018449,438.938050649668,380.539664551447,282.364250073622,331.727746710356
"gene-ACX60_RS00725_ACX60_RS00725",2491.12693373423,-0.02773162530848,0.245685684326673,-0.112874404483441,0.910130128887032,0.98078891175853,2266.78306669882,2332.46064410626,2802.45063107096,2954.04330839754,2403.12867723756,2187.89527489421
"gene-ACX60_RS00730_ACX60_RS00730",378.332696531252,-0.348859394754011,0.272658730469427,-1.27947267323292,0.200730656618304,0.604672347400979,284.285500423181,341.260718140328,373.186196908625,498.590290415947,343.689182667178,428.984290632255
"gene-ACX60_RS00735_xth",510.763533455356,-0.202588842997004,0.263443414616805,-0.769003253665241,0.441891379009543,0.793820799823515,552.068940135782,364.831278252122,508.244058646984,530.533400943988,566.076300863587,542.827221889673
"gene-ACX60_RS00740_pyrE",291.256944451293,-0.224554625806108,0.230026005169524,-0.976214083449464,0.328958385550199,0.720216159966378,266.283252375275,245.953670731768,294.994803270627,301.376303677606,320.776570489366,318.157066163114
"gene-ACX60_RS00745_ACX60_RS00745",3.99867110576244,-0.757803106675436,0.898014390090802,-0.843865215343388,0.398744727878044,NA,3.75046834331374,3.0744208841471,1.77707712813631,5.55532357009411,6.06510322353843,3.76963348534495
"gene-ACX60_RS00750_ACX60_RS00750",60.5948887288827,-0.461907443893328,0.504541630794791,-0.915499169346437,0.359929638340373,0.744694259548193,33.0041214211609,44.0666993394417,78.1913936379976,31.9431105280412,95.693850860273,80.670156586382
"gene-ACX60_RS00755_ACX60_RS00755",62.5397816585497,-0.868214002322767,0.456031301117004,-1.90384738985276,0.0569300625594392,0.366239921171152,20.2525290538942,47.1411202235888,67.5289308691797,81.9410226588882,69.4117368916065,88.9633502541408
"gene-ACX60_RS00760_gshB",696.893356417242,-0.0410604126010189,0.241588233646155,-0.169960316284106,0.865041345538508,0.969241310084547,721.590109253563,576.966319258271,762.366087970476,777.745299813176,654.357247783979,688.335074423988
"gene-ACX60_RS00765_murG",708.652699887097,-0.17146411178224,0.227567519848743,-0.753464782215874,0.45117066663679,0.799173405365694,606.0756842795,646.653192632272,748.149470945386,801.355424986076,762.8552054495,686.82722102985
"gene-ACX60_RS00770_murC",1437.55831527446,-0.293303724159644,0.316189831601461,-0.927619090955892,0.353605191198638,0.7406622954358,888.860997365356,1312.77771753081,1675.78373183254,1844.36742527125,1376.10453138505,1527.45548826177
"gene-ACX60_RS00775_ACX60_RS00775",1446.27763831228,-0.038248307258467,0.241812735630566,-0.158173254021251,0.874320278622682,0.970899041707465,1170.89621678255,1447.0274294719,1665.12126906372,1534.6581362385,1444.84236791849,1415.12041039849
"gene-ACX60_RS00780_ACX60_RS00780",739.737482077241,-0.145332719701413,0.243886603761207,-0.595902839516806,0.551240136198142,0.851995657355358,575.321843864328,771.679641920921,762.366087970476,733.302711252423,834.28864341562,761.46596403968
"gene-ACX60_RS00785_ftsA",2012.66403607897,-0.261578157168487,0.19731833879556,-1.32566571746535,0.184950447758265,0.592110478221872,1842.23005023571,1749.3454830797,1901.47252710585,2109.63412574324,2232.63188662031,2240.67014368904
"gene-ACX60_RS00790_ftsZ",5997.43090153498,-0.0392732310904013,0.232522511432507,-0.168900769428516,0.865874693977215,0.969241310084547,4849.35556790466,6352.77835360928,6546.75214005416,6242.79486189326,6112.27624861039,5880.62823713812
"gene-ACX60_RS00795_lpxC",492.325967627374,0.412522985438847,0.375739843533983,1.09789523932012,0.272250237024598,0.679966162921643,865.608093636811,437.59257251027,382.071582549306,394.427973476682,383.449303799263,490.806279791913
"gene-ACX60_RS00800_ACX60_RS00800",509.585832864669,0.532292147556398,0.397693704946836,1.33844750604628,0.18075060157788,0.586626727603031,945.868116183725,510.353866768418,350.084194242853,377.7620027664,479.143154659536,394.303662567082
"gene-ACX60_RS00805_ACX60_RS00805",1042.21838852676,1.18307029712246,0.469189772347986,2.52151766054484,0.0116849809764231,0.185991730765014,2596.82428091043,1055.55117022384,687.728848588751,647.195195915964,633.46633668068,632.544498840883
"gene-ACX60_RS00810_aceE",14710.407334475,0.130571208074865,0.193648044809633,0.674270727614233,0.500139210772133,0.826088060263903,14742.3409638976,15341.360211894,16043.4523128146,14627.1669600578,13862.8042679343,13645.3192902517
"gene-ACX60_RS00815_ACX60_RS00815",11145.1850714227,0.201383963185754,0.257005955194694,0.783577030474629,0.433288338028851,0.788969531758891,9776.72087735025,14501.0185035605,11487.0265562731,11535.6293933004,10035.0502335234,9535.66486452859
"gene-ACX60_RS00820_ACX60_RS00820",31.7508525439598,0.569992573635541,0.430400657451532,1.3243301648528,0.185393416567114,0.592110478221872,39.0048707704629,42.017085416677,33.7644654345899,13.8883089252353,31.673316834034,30.1570678827596
"gene-ACX60_RS00825_ACX60_RS00825",141.044998105329,-0.224853231636482,0.381866588480126,-0.588826669888624,0.55597755314919,0.852666563894655,196.52454118964,86.0837847561187,106.624627688179,131.938934789735,163.757787035538,161.340313172764
"gene-ACX60_RS00830_ACX60_RS00830",329.808966146255,-0.602068173560236,0.412336452291687,-1.46013812316145,0.144252116945554,0.531856156357669,289.536156103821,171.142762550855,326.982191577081,218.046450126194,496.66456397198,476.481672547602
"gene-ACX60_RS00835_ACX60_RS00835",193.049591079114,-0.204417397154176,0.274645289666008,-0.744296024165441,0.456697406033642,0.803610474245299,159.769951425165,171.142762550855,209.695101120084,170.826199780394,217.669815689213,229.193715908973
"gene-ACX60_RS00840_ACX60_RS00840",69.1829551459172,-0.529335980790723,0.334582969769149,-1.58207687963301,0.11363202096378,0.482468192539154,42.0052454451139,63.5380316057066,65.7518537410434,77.7745299813176,74.802939756974,91.2251303453478
"gene-ACX60_RS00845_guaB",7910.29771016955,0.175285925406692,0.273188177201039,0.641630714779064,0.521112985212453,0.83685105927823,9275.65830668354,8705.73513694319,7186.49990618323,9227.39244992632,5947.17066085852,7119.32980042248
"gene-ACX60_RS00850_glmM",2807.35698173464,0.0034162748664516,0.283502734802452,0.0120502360191767,0.990385535409995,0.999245568156185,2087.51067988843,2924.79906778527,3420.87347166239,3216.53234708449,2540.60435030443,2653.82197368285
"gene-ACX60_RS00855_pdxH",794.530330760865,-0.0642998559858415,0.270749239755911,-0.237488592927574,0.812277767634931,0.951777520322118,666.08317777252,733.761784349773,931.188415143426,974.959286551517,723.095084317415,738.094236430542
"gene-ACX60_RS00860_recJ",325.333968326528,-0.082407051717307,0.227578622730734,-0.362103657753518,0.717274570375282,0.91600988127544,324.040464862307,291.045177032592,334.090500089626,311.09811992527,339.645780518152,352.083767531218
"gene-ACX60_RS00865_ACX60_RS00865",14481.8224159822,-0.265264711578269,0.432390349986213,-0.613484347156978,0.539556129547067,0.847336784043273,7139.39153833203,15464.3370472599,16859.1307146292,22955.9858225214,10097.7229668333,14374.3664063174
"gene-ACX60_RS00870_prfB",672.658065496132,-0.431631554073028,0.225577468867512,-1.91345153503135,0.0556902723065406,0.362796722263482,609.826152622814,542.122882571271,566.887603875482,680.527137336529,795.202422641705,841.382193928993
"gene-ACX60_RS00875_ACX60_RS00875",104.57160726701,0.0991458458984531,0.268180504676116,0.369698185250984,0.711607384107363,0.913705098850838,101.262645269471,109.654344867913,113.732936200724,106.939978724312,103.106754800153,92.7329837394858
"gene-ACX60_RS00880_ACX60_RS00880",289.250615991659,0.0170657072074758,0.232931459164087,0.0732649306741089,0.941595297941936,0.988522574883362,284.285500423181,280.797107418768,307.434343167581,319.431105280412,266.864541835691,276.691097824319
"gene-ACX60_RS00885_ACX60_RS00885",394.161927447791,-0.0991116310386632,0.256594321810113,-0.386258083731131,0.699305540511259,0.912649593652815,313.539153501029,372.004926981799,458.485899059168,405.53862061687,390.188307380972,425.21465714691
"gene-ACX60_RS00890_ACX60_RS00890",110.177092002351,-0.341898046770499,0.328683544514606,-1.04020433172403,0.298244979453666,0.7016245504808,72.7590858602865,100.431082215472,120.841244713269,97.218162476647,134.106171276016,135.706805472418
"gene-ACX60_RS00895_ACX60_RS00895",370.404461526008,0.274233893433588,0.229522937253614,1.19479951204428,0.232165371038864,0.641657859374515,386.298239361315,376.104154827328,454.931744802895,349.985384915929,336.950179085468,318.157066163114
"gene-ACX60_RS00900_ACX60_RS00900",199.164529334829,0.144177175110743,0.240013982675862,0.600703231967337,0.548037666013523,0.851794977021018,214.526789237546,189.589287855738,223.911718145175,184.714508705629,196.778904585913,185.465967478972
"gene-ACX60_RS00905_acs",3734.41580885333,-0.366907585980876,0.389208528851278,-0.942701813507987,0.345833445512764,0.732890725106027,4233.52866593255,2961.69211839503,2590.97845282274,2541.56053331806,6181.687985502,3897.04709714961
"gene-ACX60_RS00910_ACX60_RS00910",48.6944204492224,0.625576487176553,0.438164181440596,1.4277216478987,0.153371992682716,0.541516621894403,90.0112402395297,43.0418923780593,42.6498510752714,47.2202503458,39.0862207739143,30.1570678827596
"gene-ACX60_RS00915_ACX60_RS00915",35.2637011622999,-0.211481774590348,0.404509136877299,-0.522810872018688,0.601105873056679,0.865333504531932,34.5043087584864,30.744208841471,33.7644654345899,23.6101251729,44.4774236392818,44.4816751270704
"gene-ACX60_RS00920_sfnG",49.6637201070393,0.268402598682341,0.35070204761091,0.765329431381374,0.444075402758182,0.795962665889439,66.7583365109845,50.2155411077359,44.4269282034077,49.997912130847,39.0862207739143,47.4973819153464
"gene-ACX60_RS00925_msuE",32.5051271596913,-0.328340408940034,0.376370892229464,-0.872385234137216,0.382998253103246,0.759144203142091,27.0033720718589,26.6449809959415,33.7644654345899,31.9431105280412,35.7167189830596,39.9581149446565
"gene-ACX60_RS00930_ACX60_RS00930",736.633843883311,0.154010896394346,0.225699592158005,0.682371177199683,0.495004276319016,0.823360613489303,872.358936654776,747.084274847744,707.276696998251,673.582982873911,667.835254947398,751.664916977783
"gene-ACX60_RS00935_ACX60_RS00935",3401.68757395765,1.26274291255243,0.467609651390951,2.70042097890042,0.00692517860353831,0.143686694894353,7607.44998757759,3768.21519700296,3028.13942634427,3072.09393426204,1181.34732787365,1752.8795706854
"gene-ACX60_RS00940_ACX60_RS00940",1035.59562549457,0.213195482551319,0.23394244725318,0.911315945671852,0.362128927077551,0.746386806295192,1173.14649778854,1221.56989796778,940.073800784107,926.350205313193,1043.19775444861,909.235596665202
"gene-ACX60_RS00945_ACX60_RS00945",645.021076737616,-0.631866901552777,0.7219232637708,-0.875254938111242,0.381435206802059,0.758700274451556,974.371675592909,315.640544105768,227.465872401448,147.216074607494,1407.77784821909,797.654445498992
"gene-ACX60_RS00950_ACX60_RS00950",6120.43544639641,-0.98800487468345,0.528241593847688,-1.87036554143127,0.0614330737012796,0.375782988115115,5292.66092608435,3059.04877972636,3957.55076435956,2597.113769019,13517.7672845508,8298.47115463838
"gene-ACX60_RS00955_ACX60_RS00955",135.93576971998,0.751806008464568,0.277938529215675,2.70493626985117,0.00683174948724048,0.14366250382859,146.268265389236,200.862164430944,165.268172916677,93.0516697990764,103.106754800153,107.057590983797
"gene-ACX60_RS00960_betT",5105.74895444138,1.61958984730019,0.467996559281833,3.46068750972346,0.000538797853319332,0.0418589651060889,11110.3874202326,7486.21485289818,4513.77590546622,3891.50416085093,1331.62710774577,2300.98427945456
"gene-ACX60_RS00965_omp33-36",13599.575272428,-0.645795976674795,0.298293967115367,-2.16496492677986,0.0303903713227964,0.287016440201297,7327.66504916638,10922.3925944132,13569.7609504489,15641.0135116,16421.6039279094,17715.0156010301
"gene-ACX60_RS00970_ACX60_RS00970",180.269718663056,-0.0381556723601863,0.265014058353311,-0.143976031299132,0.885519396669538,0.97345096027425,164.270513437142,184.465253048826,186.593098454312,149.993736392541,192.735502436888,203.560208208627
